Mfg_Part_Num,Part_Desc,status,identity,brand,manufacturer,attributes,evidence_count
572669,572669 60W Led F15 Med 27k,accepted,"{'mpn': '572669', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '572669 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '572669 60W Led F15 Med 27k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
564906,564906 60W Led Med 27k 2pk,accepted,"{'mpn': '564906', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '564906 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '564906 60W Led Med 27k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573410,573410 40W Led A19 Med 27k 2pk,accepted,"{'mpn': '573410', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573410 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573410 40W Led A19 Med 27k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
576504,576504 65W Led BR40 Med 50k,accepted,"{'mpn': '576504', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '576504 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '576504 65W Led BR40 Med 50k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
576017,576017 100W Led Par30L Med 30k,accepted,"{'mpn': '576017', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '576017 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '576017 100W Led Par30L Med 30k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
574392,574392 40W Led B11 Med 27k 3pk,accepted,"{'mpn': '574392', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '574392 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '574392 40W Led B11 Med 27k 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
576751,576751 65W Led BR30 Med 3pk,accepted,"{'mpn': '576751', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '576751 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '576751 65W Led BR30 Med 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
583161,583161 Led 65W Med BR30 3pk,accepted,"{'mpn': '583161', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '583161 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '583161 Led 65W Med BR30 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
566695,566695 60W Led Med 27k 3pk,accepted,"{'mpn': '566695', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '566695 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '566695 60W Led Med 27k 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
577007,577007 125W Led Med 30k Flood,accepted,"{'mpn': '577007', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '577007 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '577007 125W Led Med 30k Flood'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
566653,566653 25W Led Cand 27k 3pk,accepted,"{'mpn': '566653', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '566653 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '566653 25W Led Cand 27k 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
566679,566679 40W Led Med 27k 3pk,accepted,"{'mpn': '566679', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '566679 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '566679 40W Led Med 27k 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573311,573311 60W Led Med 27k 2pk,accepted,"{'mpn': '573311', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573311 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573311 60W Led Med 27k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573394,573394 60W Led Cand 27k 2pk,accepted,"{'mpn': '573394', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573394 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573394 60W Led Cand 27k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573329,573329 60W Cand Led 27k 2pk,accepted,"{'mpn': '573329', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573329 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573329 60W Cand Led 27k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
564930,564930 40W Cand Led 50k 3pk,accepted,"{'mpn': '564930', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '564930 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '564930 40W Cand Led 50k 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
565000,565000 60W Led Med 27k 2pk,accepted,"{'mpn': '565000', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '565000 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '565000 60W Led Med 27k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
564922,564922 60W Led BA11 50k 3pk,accepted,"{'mpn': '564922', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '564922 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '564922 60W Led BA11 50k 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573295,573295 40W Led Med 27k 2pk,accepted,"{'mpn': '573295', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573295 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573295 40W Led Med 27k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
564914,564914 60W Med Led 50k 2pk,accepted,"{'mpn': '564914', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '564914 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '564914 60W Med Led 50k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573485,573485 60W Led A19 Med 50k 2pk,accepted,"{'mpn': '573485', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573485 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573485 60W Led A19 Med 50k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573337,573337 40W Led G25 Med 50k 2pk,accepted,"{'mpn': '573337', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573337 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573337 40W Led G25 Med 50k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
